Date,GasProductionC1,LiquidProductionC1,GasProductionC2,LiquidProductionC2,GasProductionC3,LiquidProductionC3
2020-06-04,308.241,129.82,0.0,102.98,267.8217,61.04
2020-06-05,312.06579999999997,115.11,0.0,102.55,278.7234,67.59
2020-06-06,310.977,96.27,0.0,131.3,273.9433,64.29
2020-06-07,305.75059999999996,103.19,0.0,154.17,270.1648,63.03
2020-06-08,307.33759999999995,87.88,0.0,133.26,273.6821,62.53
2020-06-09,306.4511,104.3,0.0,98.3,273.0897,71.5
2020-06-10,303.58579999999995,111.65,0.0,160.08,270.7985,53.14
2020-06-11,303.03069999999997,96.04,0.0,127.13,268.0562,62.78
2020-06-12,298.7872,63.77,0.0,99.13,275.0466,66.02
2020-06-13,265.1015,78.86,0.0,67.32,256.543,64.57
2020-06-14,129.727,23.69,1.086,75.16,249.1488,67.56
2020-06-15,50.074400000000004,11.37,2.006,166.18,228.4586,60.83
2020-06-16,0.0,0.0,0.0,9.54,0.0,17.72
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,163.9881,73.06,0.0,75.73,230.1148,17.37
2020-06-22,193.762,22.52,0.0,55.34,242.1441,43.33
2020-06-23,174.6789,33.76,0.0,48.57,226.8819,41.65
2020-06-24,146.724,23.74,0.0,32.63,219.3856,53.89
2020-06-25,144.2265,26.53,0.0,34.44,214.1287,47.53
2020-06-26,169.0907,91.88,0.0,39.55,197.4621,50.13
2020-06-27,184.8828,69.39,0.0,50.98,190.5047,41.61
2020-06-28,184.4965,43.05,0.0,73.09,197.5788,51.31
2020-06-29,194.0159,89.2,0.0,49.9,201.5429,40.44
2020-06-30,191.968,41.87,0.0,90.46,207.6231,47.94
2020-07-01,207.9301,103.69,0.0,40.22,202.3468,43.24
2020-07-02,202.0477,61.58,0.0,68.95,203.7736,54.88
2020-07-03,205.1331,81.18,0.0,74.0,210.2646,48.5
2020-07-04,200.8501,41.77,0.0,95.79,221.7112,46.0
2020-07-05,202.0466,69.22,0.0,60.02,229.8431,53.3
2020-07-06,202.1779,49.52,0.0,58.11,236.5107,47.58
2020-07-07,227.326,92.41,0.0,110.44,251.4416,53.4
2020-07-08,248.2781,106.82,0.0,123.2,246.585,46.38
2020-07-09,256.5747,102.06,0.0,85.83,243.3144,55.94
2020-07-10,253.8035,82.57,0.0,107.12,247.592,51.27
2020-07-11,240.9954,66.22,0.0,91.37,255.1547,61.72
2020-07-12,223.6119,67.43,0.0,60.14,254.1201,58.21
2020-07-13,225.0502,80.92,0.0,66.88,250.8506,65.6
2020-07-14,213.1814,62.51,0.0,69.77,246.8146,55.99
2020-07-15,205.4824,49.34,0.0,60.21,252.6283,63.31
2020-07-16,181.0163,62.82,0.0,64.32,244.4009,61.58
2020-07-17,183.5267,126.23,0.0,99.37,252.1676,69.68
2020-07-18,170.3782,40.26,0.0,49.3,240.5268,53.49
2020-07-19,212.4545,92.43,0.0,168.73,246.0393,69.69
2020-07-20,221.9313,102.45,0.0,86.98,271.4761,66.76
2020-07-21,196.7084,66.74,0.0,86.53,261.6906,57.31
2020-07-22,186.8094,50.14,0.0,60.91,253.3244,64.38
2020-07-23,184.3141,58.63,0.0,89.0,249.7667,56.72
2020-07-24,179.2935,49.16,0.0,72.33,247.816,58.65
2020-07-25,179.6515,62.66,0.0,76.87,242.2693,58.2
2020-07-26,188.618,71.95,0.0,73.91,238.5794,55.46
2020-07-27,185.4826,54.65,0.0,97.13,235.1941,49.53
2020-07-28,194.813,117.55,0.0,65.77,235.4423,59.88
2020-07-29,190.0768,85.0,0.0,126.63,232.7283,53.27
2020-07-30,185.575,54.3,0.0,90.05,230.0492,55.48
2020-07-31,188.6714,63.45,0.0,133.7,227.4149,55.33
2020-08-01,189.5269,73.2,257.148,62.77,225.6494,52.0
2020-08-02,186.7145,53.07,249.5402,55.1,224.5899,52.53
2020-08-03,184.0963,65.62,254.8214,88.78,223.4134,53.22
2020-08-04,183.4173,56.05,249.9377,72.7,232.1291,49.15
2020-08-05,181.2573,67.13,259.5599,94.59,232.3001,63.85
2020-08-06,186.0194,74.14,254.8277,70.32,230.0844,52.68
2020-08-07,184.2646,52.2,254.3081,85.68,232.2516,52.93
2020-08-08,187.3977,71.09,252.7219,82.76,230.7768,56.36
2020-08-09,188.5205,87.96,244.7036,78.7,227.7747,51.92
2020-08-10,194.1047,98.84,247.4927,88.63,225.9279,45.07
2020-08-11,182.1609,58.43,243.3964,82.58,214.6029,56.46
2020-08-12,146.4915,43.52,232.2394,75.95,199.0905,50.45
2020-08-13,138.87,33.98,229.6284,58.21,197.8748,48.48
2020-08-14,144.0931,58.09,226.2934,71.02,196.6887,53.98
2020-08-15,147.4589,33.73,229.397,81.79,192.7924,47.7
2020-08-16,147.1561,68.96,228.7054,62.86,190.6972,45.64
2020-08-17,146.0227,41.51,232.3787,58.09,197.7491,46.07
2020-08-18,141.3735,35.95,225.8466,68.44,197.3995,52.37
2020-08-19,145.0301,117.66,229.6763,82.73,197.8133,51.29
2020-08-20,151.4893,56.57,230.597,74.09,199.1147,53.78
2020-08-21,156.9638,98.73,249.9092,158.58,198.0597,47.53
2020-08-22,162.9129,112.0,244.6225,91.13,200.6249,49.58
2020-08-23,188.4085,119.05,266.9714,105.05,199.8619,51.46
2020-08-24,199.5657,68.91,267.8958,87.48,197.0951,43.67
2020-08-25,185.6933,40.38,274.8522,108.84,199.7491,48.31
2020-08-26,186.8627,76.16,275.0933,78.94,198.7155,52.21
2020-08-27,180.8099,68.55,275.392,99.04,201.4386,49.67
2020-08-28,194.2011,103.9,268.6443,90.15,200.0362,44.84
2020-08-29,189.0464,65.22,280.2719,142.41,202.6263,51.02
2020-08-30,179.4122,42.5,274.3394,80.9,211.5631,55.3
2020-08-31,180.8199,90.7,276.8765,101.58,208.0407,53.23
2020-09-01,181.3579,88.36,275.0436,99.48,207.5344,56.36
2020-09-02,193.012,110.55,274.1161,85.65,200.2063,50.65
2020-09-03,204.9088,98.91,274.3464,91.77,190.0495,48.39
2020-09-04,204.6836,74.11,281.7832,107.3,188.3847,46.11
2020-09-05,199.4768,69.5,261.7802,50.39,185.1807,44.63
2020-09-06,191.8655,44.94,258.0412,50.4,183.3407,42.3
2020-09-07,206.0707,122.82,246.2062,81.4,181.4137,45.3
2020-09-08,205.9682,110.08,249.368,135.63,180.7484,43.94
2020-09-09,208.115,70.47,261.5651,84.78,179.8283,40.62
2020-09-10,210.413,109.55,259.456,102.1,173.1611,51.52
2020-09-11,208.9735,87.7,242.9761,76.09,166.9231,47.43
2020-09-12,205.5559,85.08,244.553,91.25,166.0376,40.22
2020-09-13,210.8488,87.35,244.0254,75.38,165.1497,44.27
2020-09-14,213.5691,61.05,248.2504,94.77,163.8389,42.19
2020-09-15,220.1864,118.41,248.2857,97.06,162.8855,43.31
2020-09-16,218.0694,112.84,255.2965,85.91,163.0706,44.48
2020-09-17,225.9435,98.33,270.2319,133.59,161.306,37.06
2020-09-18,223.9774,73.45,262.8986,82.88,154.414,35.97
2020-09-19,201.5656,41.47,225.4036,48.48,152.778,30.43
2020-09-20,194.2003,46.09,222.7483,45.99,148.7841,26.2
2020-09-21,197.8457,71.41,220.3703,63.05,149.702,33.71
2020-09-22,203.7559,54.82,214.7864,55.8,147.7708,32.52
2020-09-23,201.9018,75.83,222.4482,82.3,146.5597,36.09
2020-09-24,208.4672,98.3,217.3878,70.14,151.7759,47.48
2020-09-25,198.0988,33.35,219.5377,67.31,154.1194,31.9
2020-09-26,192.0999,27.13,207.9222,48.46,133.8263,28.25
2020-09-27,197.1287,94.27,203.7082,46.92,124.5856,23.2
2020-09-28,193.8616,83.56,203.7206,42.0,126.5814,22.3
2020-09-29,190.2338,41.98,198.7774,59.27,121.1142,25.11
2020-09-30,185.1422,31.65,196.0371,48.72,119.8779,20.22
2020-10-01,190.4207,59.2,212.8301,91.9,131.7739,27.29
2020-10-02,201.2607,92.32,228.8097,100.47,146.0844,35.06
2020-10-03,196.2439,41.52,228.6795,78.88,144.1637,27.78
2020-10-04,195.1435,58.91,224.5823,92.06,143.2318,27.83
2020-10-05,200.2692,87.26,227.9416,78.87,143.1118,34.56
2020-10-06,208.821,71.09,235.1455,99.69,146.9338,39.93
2020-10-07,206.1284,55.28,232.484,81.31,144.7534,30.93
2020-10-08,201.6526,77.4,229.5966,77.47,144.5257,40.18
2020-10-09,200.7416,79.02,234.6436,87.49,150.7358,48.45
2020-10-10,197.0403,68.14,251.8295,116.99,153.9041,31.93
2020-10-11,211.8979,52.09,282.7649,140.45,190.8461,82.32
2020-10-12,210.6017,70.38,296.6275,85.05,217.5472,52.07
2020-10-13,238.3122,101.6,301.7684,130.99,210.3443,43.92
2020-10-14,258.237,109.48,308.6704,126.9,208.1487,50.14
2020-10-15,256.6552,81.7,309.4325,72.21,206.7748,44.81
2020-10-16,250.996,99.89,301.7891,58.53,209.919,45.3
2020-10-17,244.3644,101.66,304.9301,98.72,220.4389,44.87
2020-10-18,234.4367,35.03,313.9888,117.62,224.5237,38.52
2020-10-19,244.9097,108.73,315.0929,116.25,213.0254,45.81
2020-10-20,235.488,69.02,313.6177,110.06,217.7534,52.15
2020-10-21,255.6776,140.23,322.049,94.67,223.3003,61.64
2020-10-22,279.4129,163.78,344.8411,119.53,240.091,64.03
2020-10-23,276.4772,104.62,347.596,111.91,249.9215,66.91
2020-10-24,297.7083,173.31,344.069,96.77,245.3119,53.32
2020-10-25,272.4528,90.91,312.3693,82.24,227.505,57.06
2020-10-26,255.0474,88.63,287.1688,64.15,233.8164,53.9
2020-10-27,244.2267,147.85,299.4274,89.74,234.952,53.13
2020-10-28,251.6151,100.51,300.4296,80.51,232.2515,50.8
2020-10-29,262.9511,131.85,300.4296,93.83,227.9601,49.94
2020-10-30,268.3851,114.54,302.2099,94.82,227.0747,58.05
2020-10-31,262.522,99.97,297.0915,115.26,227.0747,56.58
2020-11-01,261.0916,90.07,307.3593,101.89,288.4469,59.8
2020-11-02,263.7847,95.66,314.3917,84.43,295.6422,53.26
2020-11-03,268.1323,147.08,316.1287,121.99,296.919,59.44
2020-11-04,276.514,103.52,309.0496,92.81,298.2526,65.59
2020-11-05,268.978,90.94,320.1888,116.75,312.0254,79.57
2020-11-06,268.8955,94.38,320.6833,119.63,299.0345,59.77
2020-11-07,263.7002,86.2,315.8876,93.91,309.5131,76.89
2020-11-08,262.3719,93.93,319.4905,114.33,299.5819,58.43
2020-11-09,263.0452,95.37,322.279,103.75,305.9866,66.59
2020-11-10,264.8336,121.75,321.7085,139.1,305.6364,73.24
2020-11-11,266.6347,115.03,309.8553,130.2,297.4975,58.98
2020-11-12,264.9477,103.5,312.2014,111.75,291.0708,58.32
2020-11-13,261.0799,90.82,312.9513,77.82,310.9801,71.82
2020-11-14,263.283,160.26,309.4533,87.76,279.9049,53.05
2020-11-15,266.4578,93.18,327.5708,130.01,301.6378,76.06
2020-11-16,286.1908,109.92,344.9697,139.88,307.3438,69.29
2020-11-17,283.2915,98.21,352.7467,158.11,314.8554,76.61
2020-11-18,279.5754,110.36,349.7776,116.87,316.8632,68.72
2020-11-19,276.1149,125.42,358.5435,120.04,327.9499,73.61
2020-11-20,280.1855,111.31,353.3681,106.4,322.5421,67.35
2020-11-21,274.8888,77.11,351.7504,133.45,318.0463,68.84
2020-11-22,241.2416,91.08,337.5061,116.95,313.7944,66.56
2020-11-23,249.1722,82.86,328.5403,88.39,299.8517,66.63
2020-11-24,242.6598,94.44,332.2419,124.51,293.6949,66.18
2020-11-25,257.1981,153.58,341.8332,93.97,306.1256,65.92
2020-11-26,277.4253,95.23,344.5484,119.48,324.6433,66.78
2020-11-27,286.7024,130.19,345.9585,107.1,327.2352,67.64
2020-11-28,288.5023,134.53,348.9689,120.91,315.0414,69.45
2020-11-29,281.572,118.32,335.9517,112.8,307.7533,66.95
2020-11-30,283.0882,115.59,340.8121,113.16,332.0323,69.03
2020-12-01,289.8589,110.87,339.7346,120.62,331.4877,81.17
2020-12-02,287.2462,114.48,331.7475,95.75,312.5495,73.22
2020-12-03,280.7101,121.1,324.2136,106.08,313.4417,69.87
2020-12-04,302.0955,143.25,333.9,115.18,331.0785,71.55
2020-12-05,292.4329,93.2,342.6022,120.42,329.5591,69.97
2020-12-06,304.2727,135.9,340.8155,133.49,326.4818,64.4
2020-12-07,308.672,175.84,339.452,145.15,334.6617,73.98
2020-12-08,315.6064,155.09,341.0698,141.85,330.312,72.49
2020-12-09,310.8335,149.19,346.7136,150.36,333.2703,74.24
2020-12-10,312.9287,149.66,353.4559,138.5,335.8807,85.06
2020-12-11,308.0031,149.78,353.8772,134.44,343.1703,85.8
2020-12-12,303.3871,135.7,352.111,127.98,354.3236,100.6
2020-12-13,300.2421,128.09,353.7261,136.85,352.0595,84.29
2020-12-14,300.4104,133.02,358.2964,150.82,350.7695,83.63
2020-12-15,291.3986,118.3,348.6993,112.46,358.5748,87.61
2020-12-16,285.3268,100.52,357.9338,149.77,364.9392,83.81
2020-12-17,276.3825,104.73,354.5439,133.88,373.3938,90.98
2020-12-18,282.9574,139.05,350.7691,132.41,366.2212,83.39
2020-12-19,297.32,134.58,348.6322,143.15,354.4557,88.28
2020-12-20,290.8596,99.48,370.1068,149.19,388.3124,99.04
2020-12-21,295.0989,141.55,378.5556,140.96,392.371,83.41
2020-12-22,296.7991,115.41,380.7742,142.82,391.2504,95.38
2020-12-23,289.6269,108.33,384.3206,122.33,392.7554,100.79
2020-12-24,292.2155,120.72,369.101,111.71,393.1441,102.98
2020-12-25,293.9898,145.41,361.8817,121.54,378.4894,98.51
2020-12-26,295.2565,146.94,356.5255,125.37,369.95,97.44
2020-12-27,302.1552,154.7,354.6787,122.66,377.0066,86.24
2020-12-28,293.1485,118.77,362.085,122.26,393.3058,95.13
2020-12-29,300.8057,134.84,371.1749,152.53,404.8409,86.08
2020-12-30,301.4138,160.38,355.6337,113.65,397.4783,96.55
2020-12-31,307.1498,169.56,367.8266,143.14,405.6185,103.48
2021-01-01,311.519,124.13,367.5247,120.05,416.1462,92.56
2021-01-02,311.7412,144.82,357.8213,105.38,428.6906,102.37
2021-01-03,308.2443,130.56,352.0403,122.54,423.9551,96.73
2021-01-04,302.4757,124.95,353.7012,143.16,423.2779,98.4
2021-01-05,300.4688,131.38,352.7591,149.85,423.4126,107.26
2021-01-06,296.3461,151.72,348.6496,155.64,424.2842,118.39
2021-01-07,308.0542,158.66,343.0908,146.86,419.2109,107.46
2021-01-08,299.0352,132.25,347.6499,138.55,414.6149,107.65
2021-01-09,297.6533,125.95,339.2001,139.79,413.4117,130.62
2021-01-10,304.727,129.87,352.6011,150.03,420.9219,105.79
2021-01-11,321.5958,160.24,349.8741,146.98,413.439,106.46
2021-01-12,323.7861,145.31,344.7189,139.67,415.3345,109.47
2021-01-13,317.4432,138.91,347.2357,157.6,407.9782,105.63
2021-01-14,308.9164,129.02,344.3096,154.22,418.4946,118.46
2021-01-15,314.5981,119.27,351.1424,138.33,417.0485,104.9
2021-01-16,324.0169,138.7,357.5582,95.67,417.63,103.21
2021-01-17,323.2299,123.9,350.7596,141.33,416.8109,97.32
2021-01-18,314.2521,154.68,348.0993,149.5,416.9303,111.46
2021-01-19,317.3501,143.46,348.7498,149.38,418.9641,124.49
2021-01-20,329.1382,131.35,349.7164,152.83,422.8513,112.39
2021-01-21,332.3651,144.63,346.0884,155.05,423.0958,104.83
2021-01-22,334.5686,158.15,344.7237,145.45,424.9845,108.8
2021-01-23,330.1847,151.87,341.0229,147.78,419.367,99.89
2021-01-24,332.3675,161.48,339.938,139.8,417.7201,117.07
2021-01-25,333.3728,156.57,343.0519,142.0,420.6246,120.22
2021-01-26,331.8646,162.08,348.546,144.17,418.2102,109.82
2021-01-27,332.6188,149.9,353.4295,151.58,411.9218,109.91
2021-01-28,334.0821,152.27,355.5408,145.32,411.6113,106.51
2021-01-29,334.7068,158.57,345.3365,144.92,411.5998,118.58
2021-01-30,328.6664,154.41,345.7552,147.88,407.2465,112.68
2021-01-31,328.8677,160.43,348.0999,142.23,408.9891,113.84
2021-02-01,325.4587,163.55,344.324,146.23,403.3272,115.73
2021-02-02,320.1785,167.01,341.4143,138.45,418.3003,128.41
2021-02-03,315.4925,186.98,329.6832,116.05,418.2,111.74
2021-02-04,310.1906,181.83,332.4555,157.94,421.2689,118.6
2021-02-05,321.1787,175.6,332.9578,157.17,416.2236,110.07
2021-02-06,322.9279,163.82,338.0839,128.5,417.0514,115.5
2021-02-07,319.5416,163.43,331.8436,147.93,402.3459,114.46
2021-02-08,271.6679,119.02,287.3965,124.29,353.9026,107.07
2021-02-09,266.3035,130.45,276.8254,84.18,340.0313,95.03
2021-02-10,267.3586,135.47,284.6085,120.54,340.7265,105.7
2021-02-11,270.0804,136.89,284.6832,99.12,337.6042,95.88
2021-02-12,269.257,125.63,283.3643,98.42,338.0975,97.23
2021-02-13,267.3368,129.74,286.8447,135.47,334.76,99.67
2021-02-14,267.45,118.02,287.6362,115.02,332.5039,90.2
2021-02-15,268.4071,144.52,285.6372,101.03,345.7444,134.53
2021-02-16,270.648,142.41,280.1568,96.64,345.1725,99.96
2021-02-17,273.7592,131.78,283.6031,125.74,341.2605,86.2
2021-02-18,271.9574,131.96,285.4053,96.5,338.392,99.2
2021-02-19,269.3652,134.13,291.7185,155.63,341.9355,111.86
2021-02-20,281.6458,163.7,282.4462,118.13,339.4747,102.71
2021-02-21,281.4618,147.6,289.7194,127.2,341.3697,107.69
2021-02-22,282.4677,133.2,300.1643,157.59,337.9145,85.24
2021-02-23,284.4295,130.41,311.4612,160.34,334.7679,96.2
2021-02-24,293.077,166.41,312.4822,137.91,339.1757,97.0
2021-02-25,292.8892,157.75,319.2969,129.46,343.4382,93.48
2021-02-26,314.914,156.6,336.2757,142.06,384.947,116.19
2021-02-27,319.1047,167.14,345.8111,161.79,405.8096,102.77
2021-02-28,331.2325,163.4,358.9301,161.27,406.6358,122.09
2021-03-01,331.1481,127.66,358.0175,143.37,412.7069,99.57
2021-03-02,321.2836,133.18,350.9339,152.83,407.5035,106.32
2021-03-03,333.4604,147.73,353.2266,149.64,409.717,101.71
2021-03-04,336.1619,142.29,356.422,165.0,410.1161,93.76
2021-03-05,329.6929,134.63,355.4746,159.12,404.5334,91.69
2021-03-06,315.9344,153.81,309.2868,113.87,348.7447,82.84
2021-03-07,304.7958,151.5,287.1163,125.38,306.0188,83.27
2021-03-08,297.3483,173.04,287.3161,114.11,306.7524,84.14
2021-03-09,294.3933,161.34,288.8214,122.12,305.8506,75.99
2021-03-10,285.2963,136.63,310.681,145.59,394.8744,130.88
2021-03-11,289.9081,148.46,330.2148,137.81,397.2899,90.63
2021-03-12,298.0058,114.7,331.2322,131.04,392.9117,92.83
2021-03-13,293.366,131.01,333.4771,143.77,389.9717,94.64
2021-03-14,295.3129,149.45,332.9159,136.62,382.4663,86.42
2021-03-15,295.1347,156.09,310.5289,112.46,346.2029,82.29
2021-03-16,291.5767,136.17,296.5778,128.45,318.0042,78.3
2021-03-17,288.9129,136.79,298.2641,125.11,315.5491,73.96
2021-03-18,295.2467,148.02,290.8884,89.78,314.7798,74.93
2021-03-19,291.384,126.46,298.2431,135.95,320.4922,88.1
2021-03-20,284.5596,98.91,292.0581,94.1,321.4905,76.32
2021-03-21,292.5236,142.62,287.6386,109.81,317.5318,77.22
2021-03-22,294.3929,134.94,297.7289,118.57,322.1155,93.8
2021-03-23,294.3637,143.13,300.3014,102.95,321.2999,80.88
2021-03-24,290.0866,141.53,295.3627,119.08,308.228,78.97
2021-03-25,284.2576,132.0,296.3357,120.13,303.6812,85.36
2021-03-26,276.4286,132.29,287.0881,113.26,309.7191,82.0
2021-03-27,260.6714,96.86,270.1316,89.27,316.0534,74.1
2021-03-28,252.3145,83.55,263.4107,72.6,311.991,51.89
2021-03-29,245.1543,76.13,259.6868,90.35,314.8322,64.23
2021-03-30,239.4954,88.71,262.4774,89.86,301.6375,75.21
2021-03-31,233.328,79.2,262.4774,89.86,297.5247,57.66
2021-04-01,230.8527,84.67,255.9469,94.69,290.2745,54.96
2021-04-02,239.0798,115.38,262.7909,121.33,313.0832,80.82
2021-04-03,246.9497,89.38,271.0646,148.56,331.2696,72.54
2021-04-04,252.8417,97.79,271.3483,98.4,341.2348,89.44
2021-04-05,249.2505,85.42,271.5737,107.01,344.8977,75.51
2021-04-06,249.1342,121.85,273.4851,107.77,339.6589,71.05
2021-04-07,249.5319,108.13,278.4242,107.67,341.3976,71.41
2021-04-08,256.1612,108.89,269.6254,109.31,341.285,77.22
2021-04-09,261.1062,108.09,273.9897,122.38,344.9333,86.46
2021-04-10,262.0122,131.82,271.506,118.67,347.1095,98.62
2021-04-11,249.4363,112.81,273.0202,133.8,346.3483,81.59
2021-04-12,253.7413,113.75,274.6676,102.35,343.2396,79.08
2021-04-13,250.6878,106.36,267.0418,83.45,331.6829,81.34
2021-04-14,241.4702,81.95,266.051,85.79,328.8389,73.09
2021-04-15,235.073,98.33,263.6092,65.91,325.8717,79.54
2021-04-16,228.7154,80.71,279.1739,82.08,342.2477,76.41
2021-04-17,236.8535,72.55,273.1144,62.57,336.499,64.53
2021-04-18,244.4635,129.93,267.8974,54.81,335.2428,81.81
2021-04-19,238.4319,144.45,268.2287,63.26,325.4014,61.84
2021-04-20,237.9003,94.84,260.0202,86.04,325.6254,85.98
2021-04-21,236.4325,87.48,273.8203,78.11,328.9291,80.29
2021-04-22,237.0575,109.02,262.6019,54.83,332.298,82.46
2021-04-23,239.9384,131.66,265.242,63.76,332.1092,76.18
2021-04-24,232.5432,99.25,265.6246,63.23,333.7473,72.29
2021-04-25,235.6641,78.09,258.5129,66.71,331.7715,74.27
2021-04-26,232.8175,77.16,267.7145,136.23,324.2976,60.7
2021-04-27,232.9946,111.3,268.7396,72.82,325.3368,86.52
2021-04-28,234.2292,114.59,262.67,82.53,332.3328,75.63
2021-04-29,236.8356,96.37,264.9376,119.36,330.3563,78.27
2021-04-30,236.4855,99.35,258.6211,61.14,321.5577,62.7
2021-05-01,225.2612,94.27,259.661,73.42,325.8964,79.99
2021-05-02,222.0411,83.45,255.537,75.36,324.0416,72.28
2021-05-03,224.8188,96.27,262.7455,146.86,321.3963,75.04
2021-05-04,231.8888,110.62,261.9585,95.74,314.6794,76.3
2021-05-05,231.2092,104.93,259.1941,114.49,314.2221,74.44
2021-05-06,241.4647,106.45,256.0305,124.65,306.08,61.62
2021-05-07,253.4963,89.55,272.912,133.06,293.1726,66.78
2021-05-08,262.3788,105.1,292.7858,161.6,283.7679,63.06
2021-05-09,263.0158,114.04,300.3006,139.04,287.7904,60.28
2021-05-10,259.618,108.22,284.5456,63.04,292.1054,71.24
2021-05-11,263.6159,102.15,291.1158,132.33,289.4024,64.1
2021-05-12,269.5112,104.9,292.371,148.46,278.0972,57.71
2021-05-13,268.8697,109.38,287.505,123.87,278.3885,61.57
2021-05-14,256.5005,97.54,297.1722,139.91,291.0878,65.64
2021-05-15,252.5259,85.44,290.9182,65.81,285.7039,60.72
2021-05-16,252.6818,106.59,287.0071,89.32,290.5613,63.08
2021-05-17,249.6005,90.36,288.3108,115.89,297.7133,69.1
2021-05-18,263.3328,89.66,279.6392,78.11,292.4588,56.1
2021-05-19,249.3731,81.61,286.1704,116.64,316.1011,85.28
2021-05-20,243.4877,90.84,277.178,57.37,311.7726,68.34
2021-05-21,235.7304,90.12,291.9854,106.55,324.9228,80.65
2021-05-22,239.199,90.13,298.749,121.18,336.3644,77.65
2021-05-23,237.2486,92.16,292.8626,61.35,336.5272,59.93
2021-05-24,224.6809,48.23,278.7147,66.19,327.0641,59.12
2021-05-25,235.1768,123.48,289.3848,96.08,325.5939,78.05
2021-05-26,258.9227,141.02,286.8307,109.24,310.5529,58.72
2021-05-27,272.5934,145.27,289.2344,119.28,296.1382,58.13
2021-05-28,278.6805,127.71,293.38,141.15,294.9231,62.53
2021-05-29,282.4029,116.35,295.8246,131.86,292.7152,67.11
2021-05-30,265.6505,78.26,289.8999,85.27,285.5982,61.62
2021-05-31,258.4473,133.52,282.9839,71.13,281.2064,49.88
2021-06-01,257.867,102.97,290.8284,135.19,275.5884,86.07
2021-06-02,250.3769,98.27,282.6721,80.61,301.9643,82.22
2021-06-03,259.7003,126.32,293.0807,172.19,274.1245,62.57
2021-06-04,292.5479,124.95,299.3822,80.23,291.9959,96.64
2021-06-05,292.3297,122.64,305.1727,92.42,297.935,58.22
2021-06-06,299.2481,136.4,310.5494,109.77,288.6643,67.39
2021-06-07,298.8453,126.68,315.215,120.82,286.8863,64.79
2021-06-08,279.4105,135.88,320.5944,148.0,314.8122,76.42
2021-06-09,298.3369,128.66,315.8418,90.43,299.4665,54.98
2021-06-10,293.7889,109.36,318.1864,95.54,301.2623,65.99
2021-06-11,297.583,133.25,322.0039,92.77,302.9393,63.01
2021-06-12,299.6006,122.27,320.9153,86.33,299.2738,60.82
2021-06-13,293.1052,117.31,331.0751,137.9,300.7581,74.34
2021-06-14,294.4429,109.32,313.4143,78.21,291.7653,69.92
2021-06-15,294.4335,116.54,309.4741,72.83,294.2305,86.23
2021-06-16,289.5991,118.02,308.9002,100.91,291.6567,74.52
2021-06-17,291.732,111.2,308.0179,102.29,291.8187,69.5
2021-06-18,292.1697,113.36,309.0215,128.42,292.0119,66.2
2021-06-19,284.5909,92.5,307.9819,123.16,300.8215,72.85
2021-06-20,295.2569,128.0,309.4978,113.92,295.9148,63.77
2021-06-21,296.2669,102.22,308.9509,116.29,298.2796,69.33
2021-06-22,299.4551,143.11,311.1451,115.46,294.2553,68.5
2021-06-23,297.1807,110.2,303.2126,109.68,290.8146,61.43
2021-06-24,293.7185,141.74,313.3498,116.4,310.8468,87.73
2021-06-25,279.1063,108.15,299.1632,122.37,312.1505,61.59
2021-06-26,3.5505,17.71,10.9441,12.27,3.6455,20.53
2021-06-27,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,162.5321,46.4,144.9342,58.75,162.6992,39.47
2021-07-02,243.9767,34.23,241.8013,75.57,243.8903,42.29
2021-07-03,251.4856,61.1,249.3989,81.74,249.5333,40.12
2021-07-04,252.6533,103.75,252.9361,52.9,248.7848,45.97
2021-07-05,269.3134,88.41,269.9721,64.26,258.0584,60.88
2021-07-06,282.9161,93.48,272.3,92.25,258.2548,61.34
2021-07-07,281.3169,90.59,275.7426,78.46,264.289,70.02
2021-07-08,284.7509,87.55,277.2687,80.79,254.9451,63.44
2021-07-09,281.3236,102.89,279.8044,128.04,262.9387,63.89
2021-07-10,287.7559,106.8,285.08,83.98,269.3039,64.77
2021-07-11,282.3531,90.26,291.6074,73.46,265.3932,66.72
2021-07-12,285.0814,101.49,287.2475,84.6,273.6038,69.17
2021-07-13,303.6317,99.83,312.0701,101.56,296.9604,103.97
2021-07-14,313.2079,126.27,323.148,113.27,304.4835,70.98
2021-07-15,308.5386,124.32,317.3741,110.77,302.9804,75.83
2021-07-16,289.0445,102.73,305.3303,100.9,280.6947,73.57
2021-07-17,287.2442,109.48,284.8932,83.32,271.7459,80.65
2021-07-18,281.5082,103.11,290.5624,84.82,266.1604,68.76
2021-07-19,281.8664,105.25,288.8227,87.42,270.0154,86.82
2021-07-20,291.8732,125.69,291.927,97.89,281.9563,83.21
2021-07-21,297.5133,114.15,295.4765,112.54,285.8417,72.24
2021-07-22,294.6207,121.73,298.6838,115.61,287.4323,76.8
2021-07-23,291.7294,109.32,302.6467,92.2,290.0278,72.09
